Site_ID,Asset_Type,Related_ID,File,Caption,Display_Order,External_URL,Embed_HTML,Notes
S1,old_photo,S1,detail_assets/oldphotos/OP_0090.jpg,From west,18,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0091.jpg,From north-east,19,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0092.jpg,"Interior, the corner of south-west: from north-east",20,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0094.jpg,Exterior: from east,21,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0095.jpg,Exterior: from north-east,22,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0099.jpg,Decorative lintel,23,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0112.jpg,Exterior: from south-west,24,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0128.jpg,Exterior,25,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0131.jpg,Decorative lintel and colonnette: east face,26,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0133.jpg,Exterior: from north-west,27,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0134.jpg,Around door opening with decorative lintel and colonnette: east face,28,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0135.jpg,Exterior: from north-east,29,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0136.jpg,Exterior: from north-east,30,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0137.jpg,Decorative lintel and colonnette: east face,31,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0138.jpg,Exterior: from south-east,32,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0196.jpg,Terrace: from south-east,33,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0203.jpg,"Platform, south-east corner, east porch: from south",34,,,
S1,old_photo,S1,detail_assets/oldphotos/OP_0206.jpg,Pedestal,35,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0001.jpg,Exterior wall with double Flying Palace: from north-east,1,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0005.jpg,Decorative lintel and colonnette: east face,2,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0034.jpg,"Decorative colonnette: east face, south side",3,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0035.jpg,"Decorative colonnette and pilaster: south face, west side",4,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0036.jpg,"Lower part of the wall: south face, west side",5,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0037.jpg,Pedestal,6,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0038.jpg,Decorative lintel (above door opening): north face,7,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0072.jpg,Exterior: from east,8,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0073.jpg,Exterior: from north-west,9,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0074.jpg,Exterior: from north-west,10,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0076.jpg,Decorative lintel,11,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0077.jpg,Decorative lintel,12,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0084.jpg,Decorative lintel,13,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0086.jpg,Exterior: from east,14,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0087.jpg,Exterior: from north-east,15,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0088.jpg,Interior: from east,16,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0089.jpg,From east,17,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0090.jpg,From west,18,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0091.jpg,From north-east,19,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0092.jpg,"Interior, the corner of south-west: from north-east",20,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0094.jpg,Exterior: from east,21,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0095.jpg,Exterior: from north-east,22,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0099.jpg,Decorative lintel,23,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0112.jpg,Exterior: from south-west,24,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0128.jpg,Exterior,25,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0131.jpg,Decorative lintel and colonnette: east face,26,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0133.jpg,Exterior: from north-west,27,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0134.jpg,Around door opening with decorative lintel and colonnette: east face,28,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0135.jpg,Exterior: from north-east,29,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0136.jpg,Exterior: from north-east,30,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0137.jpg,Decorative lintel and colonnette: east face,31,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0138.jpg,Exterior: from south-east,32,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0196.jpg,Terrace: from south-east,33,,,
S1,new_photo,S1,detail_assets/oldphotos/NP_0203.jpg,"Platform, south-east corner, east porch: from south",34,,,
S1,3d_model,S1,,3D Model,1,https://sketchfab.com/3d-models/prasat-yeai-poeum-s1-011eab2298e14fe8b1904c50cdee7a3f,,
S2,current_photo,S2,detail_assets/photos/S2_photo_01.jpg,,1,,,
S2,current_photo,S2,detail_assets/photos/S2_photo_02.jpg,,2,,,
S2,current_photo,S2,detail_assets/photos/S2_photo_03.jpg,,3,,,
S2,current_photo,S2,detail_assets/photos/S2_photo_04.jpg,,4,,,
S2,current_photo,S2,detail_assets/photos/S2_photo_05.jpg,,5,,,
S2,current_photo,S2,detail_assets/photos/S2_photo_06.jpg,,6,,,
S2,current_photo,S2,detail_assets/photos/S2_photo_07.jpg,,7,,,
S2,current_photo,S2,detail_assets/photos/S2_photo_08.jpg,,8,,,
S2,drawing,S2,detail_assets/drawings/S2_drawing_01.jpg,Plan,1,,,
S2,drawing,S2,detail_assets/drawings/S2_drawing_02.jpg,East Elevation,2,,,
S2,drawing,S2,detail_assets/drawings/S2_drawing_03.jpg,South Elevation,3,,,
S2,drawing,S2,detail_assets/drawings/S2_drawing_04.jpg,Pedestal (Elevation),4,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0012.jpg,"Interior Mandapa: south-west post, north face",1,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0013.jpg,"Interior Mandapa, north-east post and roofing: from south-east",2,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0015.jpg,"Interior Mandapa, foot of south-west post: from south",3,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0016.jpg,"Interior Mandapa, foot of south-west post: from west",4,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0017.jpg,"Interior Mandapa, head of south-west post: from south",5,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0018.jpg,"Interior Mandapa, head of north-east post: from south",6,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0019.jpg,"Interior Mandapa, figure in the niche of base: east face, north side",7,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0020.jpg,"Interior Mandapa, figure in the niche of base: south face, west side",8,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0021.jpg,"Interior Mandapa, figure in the niche of base: south face, west side",9,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0022.jpg,"Interior Mandapa, figure in the niche of base: north face, west side",10,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0023.jpg,"Interior Mandapa, figure in the niche of base: north face, west side",11,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0024.jpg,"Interior Mandapa, figure in the niche of base: east face, south side",12,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0025.jpg,"Interior Mandapa, arch decoration (Kudu) on canopy: east face, center",13,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0026.jpg,"Interior Mandapa, arch decoration (Kudu) on canopy: east face, north side",14,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0027.jpg,"Interior Mandapa, arch decoration (Kudu) on canopy and head of post: east face, south side",15,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0028.jpg,"Interior Mandapa, arch decoration (Kudu) on canopy and head of post: south face, west side",16,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0029.jpg,"Interior Mandapa, arch decoration (Kudu) on canopy and head of post: west face, south side",17,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0049.jpg,"Interior Mandapa, arch decoration on canopy and head of post: west face, north side",18,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0050.jpg,"Interior Mandapa, shaft of north-west post: from north-west",19,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0051.jpg,"Interior Mandapa, shaft of north-west post: from south",20,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0093.jpg,Exterior: from west,21,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0122.jpg,Exterior: from west,22,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0139.jpg,Exterior: from north-east,23,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0140.jpg,Exterior: from north-west,24,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0141.jpg,Decorative lintel,25,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0142.jpg,Exterior and Interior: from west,26,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0143.jpg,Around opening: from south-east,27,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0144.jpg,"Interior Mandapa: north-east post, south-east face",28,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0145.jpg,Interior Mandapa,29,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0146.jpg,"Interior Mandapa: south-east post, north-east face",30,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0147.jpg,"Interior Mandapa: south-west post, west face",31,,,
S2,old_photo,S2,detail_assets/oldphotos/OP_0148.jpg,"Interior Mandapa: foot of post: north-east one, east face",32,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0012.jpg,"Interior Mandapa: south-west post, north face",1,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0013.jpg,"Interior Mandapa, north-east post and roofing: from south-east",2,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0015.jpg,"Interior Mandapa, foot of south-west post: from south",3,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0016.jpg,"Interior Mandapa, foot of south-west post: from west",4,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0017.jpg,"Interior Mandapa, head of south-west post: from south",5,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0018.jpg,"Interior Mandapa, head of north-east post: from south",6,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0019.jpg,"Interior Mandapa, figure in the niche of base: east face, north side",7,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0020.jpg,"Interior Mandapa, figure in the niche of base: south face, west side",8,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0021.jpg,"Interior Mandapa, figure in the niche of base: south face, west side",9,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0022.jpg,"Interior Mandapa, figure in the niche of base: north face, west side",10,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0023.jpg,"Interior Mandapa, figure in the niche of base: north face, west side",11,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0024.jpg,"Interior Mandapa, figure in the niche of base: east face, south side",12,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0025.jpg,"Interior Mandapa, arch decoration (Kudu) on canopy: east face, center",13,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0026.jpg,"Interior Mandapa, arch decoration (Kudu) on canopy: east face, north side",14,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0027.jpg,"Interior Mandapa, arch decoration (Kudu) on canopy and head of post: east face, south side",15,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0028.jpg,"Interior Mandapa, arch decoration (Kudu) on canopy and head of post: south face, west side",16,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0029.jpg,"Interior Mandapa, arch decoration (Kudu) on canopy and head of post: west face, south side",17,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0049.jpg,"Interior Mandapa, arch decoration on canopy and head of post: west face, north side",18,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0050.jpg,"Interior Mandapa, shaft of north-west post: from north-west",19,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0051.jpg,"Interior Mandapa, shaft of north-west post: from south",20,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0093.jpg,Exterior: from west,21,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0122.jpg,Exterior: from west,22,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0139.jpg,Exterior: from north-east,23,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0140.jpg,Exterior: from north-west,24,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0141.jpg,Decorative lintel,25,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0142.jpg,Exterior and Interior: from west,26,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0143.jpg,Around opening: from south-east,27,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0144.jpg,"Interior Mandapa: north-east post, south-east face",28,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0146.jpg,"Interior Mandapa: south-east post, north-east face",30,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0147.jpg,"Interior Mandapa: south-west post, west face",31,,,
S2,new_photo,S2,detail_assets/oldphotos/NP_0148.jpg,"Interior Mandapa: foot of post: north-east one, east face",32,,,
S3,current_photo,S3,detail_assets/photos/S3_photo_01.jpg,,1,,,
S3,current_photo,S3,detail_assets/photos/S3_photo_02.jpg,,2,,,
S4,current_photo,S4,detail_assets/photos/S4_photo_01.jpg,,1,,,
S4,current_photo,S4,detail_assets/photos/S4_photo_02.jpg,,2,,,
S4,drawing,S4,detail_assets/drawings/S4_drawing_01.jpg,Plan,1,,,
S4,old_photo,S4,detail_assets/oldphotos/OP_0101.jpg,Exterior: from north-west,1,,,
S4,old_photo,S4,detail_assets/oldphotos/OP_0113.jpg,Exterior: from north,2,,,
S4,old_photo,S4,detail_assets/oldphotos/OP_0119.jpg,Exterior wall with Flying Palace: from north-east,3,,,
S4,new_photo,S4,detail_assets/oldphotos/NP_0101.jpg,Exterior: from north-west,1,,,
S4,new_photo,S4,detail_assets/oldphotos/NP_0113.jpg,Exterior: from north,2,,,
S4,new_photo,S4,detail_assets/oldphotos/NP_0119.jpg,Exterior wall with Flying Palace: from north-east,3,,,
S5,current_photo,S5,detail_assets/photos/S5_photo_01.jpg,,1,,,
S5,current_photo,S5,detail_assets/photos/S5_photo_02.jpg,,2,,,
S5,old_photo,S5,detail_assets/oldphotos/OP_0085.jpg,Exterior: from north-east,1,,,
S5,old_photo,S5,detail_assets/oldphotos/OP_0098.jpg,From east,2,,,
S5,old_photo,S5,detail_assets/oldphotos/OP_0149.jpg,Exterior: from north-east,3,,,
S5,old_photo,S5,detail_assets/oldphotos/OP_0200.jpg,Exterior: from west,4,,,
S5,old_photo,S1/S5,detail_assets/oldphotos/OP_0211.jpg,Ganesha of terra cotta,5,,,
S5,old_photo,S1/S5,detail_assets/oldphotos/OP_0212.jpg,Ganesha of terra cotta,6,,,
S5,new_photo,S5,detail_assets/oldphotos/NP_0085.jpg,Exterior: from north-east,1,,,
S5,new_photo,S5,detail_assets/oldphotos/NP_0098.jpg,From east,2,,,
S5,new_photo,S5,detail_assets/oldphotos/NP_0149.jpg,Exterior: from north-east,3,,,
S5,new_photo,S5,detail_assets/oldphotos/NP_0200.jpg,Exterior: from west,4,,,
S6,current_photo,S6,detail_assets/photos/S6_photo_01.jpg,,1,,,
S7,current_photo,S7,detail_assets/photos/S7_photo_01.jpg,,1,,,
S7,current_photo,S7,detail_assets/photos/S7_photo_02.jpg,,2,,,
S7,current_photo,S7,detail_assets/photos/S7_photo_03.jpg,,3,,,
S7,current_photo,S7,detail_assets/photos/S7_photo_04.jpg,,4,,,
S7,current_photo,S7,detail_assets/photos/S7_photo_05.jpg,,5,,,
S7,drawing,S7,detail_assets/drawings/S7_drawing_01.jpg,Plan,1,,,
S7,drawing,S7,detail_assets/drawings/S7_drawing_02.jpg,N-S Section,2,,,
S7,drawing,S7,detail_assets/drawings/S7_drawing_03.jpg,E-W Section,3,,,
S7,old_photo,S7,detail_assets/oldphotos/OP_0047.jpg,Scattered decorative lintel,1,,,
S7,old_photo,S7,detail_assets/oldphotos/OP_0100.jpg,Exterior: from north,2,,,
S7,old_photo,S7,detail_assets/oldphotos/OP_0103.jpg,From north,3,,,
S7,old_photo,S7,detail_assets/oldphotos/OP_0104.jpg,From south-west,4,,,
S7,old_photo,S7,detail_assets/oldphotos/OP_0105.jpg,Exterior: from north-east,5,,,
S7,old_photo,S7,detail_assets/oldphotos/OP_0106.jpg,From north,6,,,
S7,old_photo,S7,detail_assets/oldphotos/OP_0107.jpg,From north,7,,,
S7,old_photo,S7,detail_assets/oldphotos/OP_0108.jpg,From west,8,,,
S7,old_photo,S7,detail_assets/oldphotos/OP_0116.jpg,Exterior: from south-east,9,,,
S7,old_photo,S7,detail_assets/oldphotos/OP_0120.jpg,Scattered decorative lintel,10,,,
S7,old_photo,S7,detail_assets/oldphotos/OP_0150.jpg,Exterior: from east,11,,,
S7,old_photo,S7,detail_assets/oldphotos/OP_0151.jpg,Exterior: from north,12,,,
S7,old_photo,S7,detail_assets/oldphotos/OP_0152.jpg,Scattered decorative lintel,13,,,
S7,new_photo,S7,detail_assets/oldphotos/NP_0100.jpg,Exterior: from north,2,,,
S7,new_photo,S7,detail_assets/oldphotos/NP_0103.jpg,From north,3,,,
S7,new_photo,S7,detail_assets/oldphotos/NP_0104.jpg,From south-west,4,,,
S7,new_photo,S7,detail_assets/oldphotos/NP_0105.jpg,Exterior: from north-east,5,,,
S7,new_photo,S7,detail_assets/oldphotos/NP_0106.jpg,From north,6,,,
S7,new_photo,S7,detail_assets/oldphotos/NP_0107.jpg,From north,7,,,
S7,new_photo,S7,detail_assets/oldphotos/NP_0108.jpg,From west,8,,,
S7,new_photo,S7,detail_assets/oldphotos/NP_0116.jpg,Exterior: from south-east,9,,,
S7,new_photo,S7,detail_assets/oldphotos/NP_0120.jpg,Scattered decorative lintel,10,,,
S7,new_photo,S7,detail_assets/oldphotos/NP_0150.jpg,Exterior: from east,11,,,
S7,new_photo,S7,detail_assets/oldphotos/NP_0151.jpg,Exterior: from north,12,,,
S8,current_photo,S8,detail_assets/photos/S8_photo_01.jpg,,1,,,
S8,current_photo,S8,detail_assets/photos/S8_photo_02.jpg,,2,,,
S8,current_photo,S8,detail_assets/photos/S8_photo_03.jpg,,3,,,
S8,current_photo,S8,detail_assets/photos/S8_photo_04.jpg,,4,,,
S8,current_photo,S8,detail_assets/photos/S8_photo_05.jpg,,5,,,
S8,drawing,S8,detail_assets/drawings/S8_drawing_01.jpg,Plan,1,,,
S8,old_photo,S8,detail_assets/oldphotos/OP_0096.jpg,Exterior: from south-east,1,,,
S8,old_photo,S8,detail_assets/oldphotos/OP_0097.jpg,Flying Palace: south face,2,,,
S8,old_photo,S8,detail_assets/oldphotos/OP_0102.jpg,Exterior: from south-east,3,,,
S8,old_photo,S8,detail_assets/oldphotos/OP_0114.jpg,Exterior: from south,4,,,
S8,old_photo,S8,detail_assets/oldphotos/OP_0115.jpg,Exterior: from south-east,5,,,
S8,old_photo,S8,detail_assets/oldphotos/OP_0153.jpg,Exterior wall with Flying Palace: south face,6,,,
S8,new_photo,S8,detail_assets/oldphotos/NP_0096.jpg,Exterior: from south-east,1,,,
S8,new_photo,S8,detail_assets/oldphotos/NP_0097.jpg,Flying Palace: south face,2,,,
S8,new_photo,S8,detail_assets/oldphotos/NP_0102.jpg,Exterior: from south-east,3,,,
S8,new_photo,S8,detail_assets/oldphotos/NP_0114.jpg,Exterior: from south,4,,,
S8,new_photo,S8,detail_assets/oldphotos/NP_0115.jpg,Exterior: from south-east,5,,,
S9,current_photo,S9,detail_assets/photos/S9_photo_01.jpg,,1,,,
S9,current_photo,S9,detail_assets/photos/S9_photo_02.jpg,,2,,,
S9,current_photo,S9,detail_assets/photos/S9_photo_03.jpg,,3,,,
S9,drawing,S9,detail_assets/drawings/S9_drawing_01.jpg,Plan,1,,,
S9,old_photo,S9,detail_assets/oldphotos/OP_0109.jpg,From west,1,,,
S9,new_photo,S9,detail_assets/oldphotos/NP_0109.jpg,From west,1,,,
S10,current_photo,S10,detail_assets/photos/S10_photo_01.jpg,,1,,,
S10,current_photo,S10,detail_assets/photos/S10_photo_02.jpg,,2,,,
S10,current_photo,S10,detail_assets/photos/S10_photo_03.jpg,,3,,,
S10,current_photo,S10,detail_assets/photos/S10_photo_04.jpg,,4,,,
S10,current_photo,S10,detail_assets/photos/S10_photo_05.jpg,,5,,,
S10,current_photo,S10,detail_assets/photos/S10_photo_06.jpg,,6,,,
S10,current_photo,S10,detail_assets/photos/S10_photo_07.jpg,,7,,,
S10,drawing,S10,detail_assets/drawings/S10_drawing_01.jpg,Plan,1,,,
S10,old_photo,S10,detail_assets/oldphotos/OP_0048.jpg,"Molding decoration on the side face of pilaster, west porch: from south",1,,,
S10,new_photo,S10,detail_assets/oldphotos/NP_0048.jpg,"Molding decoration on the side face of pilaster, west porch: from south",1,,,
S11,current_photo,S11,detail_assets/photos/S11_photo_01.jpg,,1,,,
S11,current_photo,S11,detail_assets/photos/S11_photo_02.jpg,,2,,,
S11,current_photo,S11,detail_assets/photos/S11_photo_03.jpg,,3,,,
S11,current_photo,S11,detail_assets/photos/S11_photo_04.jpg,,4,,,
S11,current_photo,S11,detail_assets/photos/S11_photo_05.jpg,,5,,,
S11,current_photo,S11,detail_assets/photos/S11_photo_06.jpg,,6,,,
S11,drawing,S11,detail_assets/drawings/S11_drawing_01.jpg,Plan,1,,,
S11,old_photo,S11,detail_assets/oldphotos/OP_0121.jpg,Exterior: from north-west,1,,,
S11,old_photo,S11,detail_assets/oldphotos/OP_0154.jpg,Exterior wall with Flying Palace: from south-east,2,,,
S11,new_photo,S11,detail_assets/oldphotos/NP_0121.jpg,Exterior: from north-west,1,,,
S11,new_photo,S11,detail_assets/oldphotos/NP_0154.jpg,Exterior wall with Flying Palace: from south-east,2,,,
S15,current_photo,S15,detail_assets/photos/S15_photo_01.jpg,,1,,,
S16,current_photo,S16,detail_assets/photos/S16_photo_01.jpg,,1,,,
S16,current_photo,S16,detail_assets/photos/S16_photo_02.jpg,,2,,,
S17-1,current_photo,S17-1,detail_assets/photos/S17-1_photo_01.jpg,,1,,,
S17-1,current_photo,S17-1,detail_assets/photos/S17-1_photo_02.jpg,,2,,,
S17-1,current_photo,S17-1,detail_assets/photos/S17-1_photo_03.jpg,,3,,,
S17-1,current_photo,S17-1,detail_assets/photos/S17-1_photo_04.jpg,,4,,,
S17-1,current_photo,S17-1,detail_assets/photos/S17-1_photo_05.jpg,,5,,,
S17-1,current_photo,S17-1,detail_assets/photos/S17-1_photo_06.jpg,,6,,,
S17-1,drawing,S17-1,detail_assets/drawings/S17-1_drawing_01.jpg,Plan,1,,,
S17-1,drawing,S17-1,detail_assets/drawings/S17-1_drawing_02.jpg,"N-S, E-W Sections",2,,,
S17-1,drawing,S17-1,detail_assets/drawings/S17-1_drawing_03.jpg,Pedestal (Elevation),3,,,
S17-1,old_photo,S17-1,detail_assets/oldphotos/OP_0118.jpg,Interior: from east,1,,,
S17-1,new_photo,S17-1,detail_assets/oldphotos/NP_0118.jpg,Interior: from east,1,,,
S17-2,current_photo,S17-2,detail_assets/photos/S17-2_photo_01.jpg,,1,,,
S17-2,old_photo,S17-2,detail_assets/oldphotos/OP_0124.jpg,Exterior: from south-west,1,,,
S17-2,old_photo,S17-2,detail_assets/oldphotos/OP_0125.jpg,Exterior: from north-east,2,,,
S17-2,old_photo,S17-2,detail_assets/oldphotos/OP_0126.jpg,Exterior: from south-east,3,,,
S17-2,old_photo,S17-2,detail_assets/oldphotos/OP_0127.jpg,Exterior: from east,4,,,
S17-2,new_photo,S17-2,detail_assets/oldphotos/NP_0124.jpg,Exterior: from south-west,1,,,
S17-2,new_photo,S17-2,detail_assets/oldphotos/NP_0125.jpg,Exterior: from north-east,2,,,
S17-2,new_photo,S17-2,detail_assets/oldphotos/NP_0126.jpg,Exterior: from south-east,3,,,
S17-2,new_photo,S17-2,detail_assets/oldphotos/NP_0127.jpg,Exterior: from east,4,,,
S17-3,current_photo,S17-3,detail_assets/photos/S17-3_photo_01.jpg,,1,,,
S17-3,old_photo,S17-3,detail_assets/oldphotos/OP_0117.jpg,Exterior: from south-east,1,,,
S17-3,old_photo,S17-3,detail_assets/oldphotos/OP_0123.jpg,Exterior: from south-east,2,,,
S17-3,new_photo,S17-3,detail_assets/oldphotos/NP_0117.jpg,Exterior: from south-east,1,,,
S17-4,current_photo,S17-4,detail_assets/photos/S17-4_photo_01.jpg,,1,,,
S17-5,current_photo,S17-5,detail_assets/photos/S17-5_photo_01.jpg,,1,,,
S17-5,current_photo,S17-5,detail_assets/photos/S17-5_photo_02.jpg,,2,,,
S17-6,current_photo,S17-6,detail_assets/photos/S17-6_photo_01.jpg,,1,,,
S17-6,current_photo,S17-6,detail_assets/photos/S17-6_photo_02.jpg,,2,,,
S17-7,current_photo,S17-7,detail_assets/photos/S17-7_photo_01.jpg,,1,,,
